10:22:36.133 [background-preinit] INFO  o.h.v.i.util.Version - [<clinit>,21] - HV000001: Hibernate Validator 6.2.0.Final
13:47:12.002 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [fc091d5c-ec5f-4605-a742-a0b18fda24f3_config-0]Notify connected event to listeners.
13:47:12.002 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.c.i.ClientWorker - [onConnected,681] - [2bfa7187-adf2-472d-80f2-327f3ddabfd4_config-0] Connected,notify listen context...
13:47:12.003 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.c.i.ClientWorker - [onConnected,681] - [fc091d5c-ec5f-4605-a742-a0b18fda24f3_config-0] Connected,notify listen context...
13:47:12.112 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [fc091d5c-ec5f-4605-a742-a0b18fda24f3_config-0] success to connect a server  [192.168.6.130:8848],connectionId=1640929633195_192.168.6.1_55561
13:47:12.112 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [fc091d5c-ec5f-4605-a742-a0b18fda24f3_config-0] Abandon prev connection ,server is  192.168.6.130:8848, connectionId is 1640929633079_192.168.6.1_55544
13:47:12.114 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [fc091d5c-ec5f-4605-a742-a0b18fda24f3_config-0]Notify disconnected event to listeners
13:47:12.114 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.c.i.ClientWorker - [onDisConnect,688] - [fc091d5c-ec5f-4605-a742-a0b18fda24f3_config-0] DisConnected,clear listen context...
13:47:12.114 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [fc091d5c-ec5f-4605-a742-a0b18fda24f3_config-0]Notify connected event to listeners.
13:47:12.114 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.c.i.ClientWorker - [onConnected,681] - [fc091d5c-ec5f-4605-a742-a0b18fda24f3_config-0] Connected,notify listen context...
13:47:14.743 [main] INFO  c.a.n.client.naming - [registerService,112] - [REGISTER-SERVICE] public registering service xueyi-gateway with instance Instance{instanceId='null', ip='11.9.0.10', port=8080, weight=1.0, healthy=true, enabled=true, ephemeral=true, clusterName='DEFAULT', serviceName='null', metadata={preserved.register.source=SPRING_CLOUD}}
13:47:14.749 [main] INFO  c.a.c.n.r.NacosServiceRegistry - [register,75] - nacos registry, DEFAULT_GROUP xueyi-gateway 11.9.0.10:8080 register finished
13:47:14.810 [main] INFO  c.x.g.XueYiGatewayApplication - [logStarted,61] - Started XueYiGatewayApplication in 89.245 seconds (JVM running for 90.622)
13:47:14.815 [main] INFO  c.a.n.c.c.i.ClientWorker - [addCacheDataIfAbsent,384] - [config_rpc_client] [subscribe] xueyi-gateway-dev.yml+DEFAULT_GROUP+f14023f1-463c-4fa2-9171-c3f19774cf73
13:47:14.815 [main] INFO  c.a.n.c.c.i.CacheData - [addListener,173] - [config_rpc_client] [add-listener] ok, tenant=f14023f1-463c-4fa2-9171-c3f19774cf73, dataId=xueyi-gateway-dev.yml, group=DEFAULT_GROUP, cnt=1
13:47:14.816 [main] INFO  c.a.n.c.c.i.ClientWorker - [addCacheDataIfAbsent,384] - [config_rpc_client] [subscribe] xueyi-gateway+DEFAULT_GROUP+f14023f1-463c-4fa2-9171-c3f19774cf73
13:47:14.817 [main] INFO  c.a.n.c.c.i.CacheData - [addListener,173] - [config_rpc_client] [add-listener] ok, tenant=f14023f1-463c-4fa2-9171-c3f19774cf73, dataId=xueyi-gateway, group=DEFAULT_GROUP, cnt=1
13:47:14.818 [main] INFO  c.a.n.c.c.i.ClientWorker - [addCacheDataIfAbsent,384] - [config_rpc_client] [subscribe] xueyi-gateway.yml+DEFAULT_GROUP+f14023f1-463c-4fa2-9171-c3f19774cf73
13:47:14.818 [main] INFO  c.a.n.c.c.i.CacheData - [addListener,173] - [config_rpc_client] [add-listener] ok, tenant=f14023f1-463c-4fa2-9171-c3f19774cf73, dataId=xueyi-gateway.yml, group=DEFAULT_GROUP, cnt=1
13:47:14.844 [com.alibaba.nacos.client.naming.grpc.redo.0] INFO  c.a.n.client.naming - [redoForSubscribe,110] - Redo subscriber operation REGISTER for DEFAULT_GROUP@@xueyi-gateway#DEFAULT
13:47:15.343 [nacos-grpc-client-executor-25] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [661f8e31-b0a8-451a-bc54-07bfca63d21c]receive server push request,request=NotifySubscriberRequest,requestId=130
13:47:15.347 [nacos-grpc-client-executor-25] INFO  c.a.n.client.naming - [isChangedServiceInfo,235] - new ips(1) service: DEFAULT_GROUP@@xueyi-gateway -> [{"ip":"11.9.0.10","port":8080,"weight":1.0,"healthy":true,"enabled":true,"ephemeral":true,"clusterName":"DEFAULT","serviceName":"DEFAULT_GROUP@@xueyi-gateway","metadata":{"preserved.register.source":"SPRING_CLOUD"},"ipDeleteTimeout":30000,"instanceHeartBeatInterval":5000,"instanceHeartBeatTimeOut":15000}]
13:47:15.347 [nacos-grpc-client-executor-25] INFO  c.a.n.client.naming - [processServiceInfo,166] - current ips:(1) service: DEFAULT_GROUP@@xueyi-gateway -> [{"ip":"11.9.0.10","port":8080,"weight":1.0,"healthy":true,"enabled":true,"ephemeral":true,"clusterName":"DEFAULT","serviceName":"DEFAULT_GROUP@@xueyi-gateway","metadata":{"preserved.register.source":"SPRING_CLOUD"},"ipDeleteTimeout":30000,"instanceHeartBeatInterval":5000,"instanceHeartBeatTimeOut":15000}]
13:47:15.349 [nacos-grpc-client-executor-25] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [661f8e31-b0a8-451a-bc54-07bfca63d21c]ack server push request,request=NotifySubscriberRequest,requestId=130
13:47:15.943 [com.alibaba.nacos.client.naming.updater.0] INFO  c.a.n.client.naming - [isChangedServiceInfo,235] - new ips(1) service: DEFAULT_GROUP@@xueyi-gateway@@DEFAULT -> [{"ip":"11.9.0.10","port":8080,"weight":1.0,"healthy":true,"enabled":true,"ephemeral":true,"clusterName":"DEFAULT","serviceName":"DEFAULT_GROUP@@xueyi-gateway","metadata":{"preserved.register.source":"SPRING_CLOUD"},"ipDeleteTimeout":30000,"instanceHeartBeatInterval":5000,"instanceHeartBeatTimeOut":15000}]
13:47:15.943 [com.alibaba.nacos.client.naming.updater.0] INFO  c.a.n.client.naming - [processServiceInfo,166] - current ips:(1) service: DEFAULT_GROUP@@xueyi-gateway@@DEFAULT -> [{"ip":"11.9.0.10","port":8080,"weight":1.0,"healthy":true,"enabled":true,"ephemeral":true,"clusterName":"DEFAULT","serviceName":"DEFAULT_GROUP@@xueyi-gateway","metadata":{"preserved.register.source":"SPRING_CLOUD"},"ipDeleteTimeout":30000,"instanceHeartBeatInterval":5000,"instanceHeartBeatTimeOut":15000}]
14:00:01.412 [background-preinit] INFO  o.h.v.i.util.Version - [<clinit>,21] - HV000001: Hibernate Validator 6.2.0.Final
14:00:03.075 [main] INFO  c.a.n.c.c.i.LocalConfigInfoProcessor - [<clinit>,67] - LOCAL_SNAPSHOT_PATH:C:\Users\Administrator\nacos\config
14:00:03.078 [main] INFO  c.a.n.c.r.client - [lambda$createClient$0,77] - [RpcClientFactory] create a new rpc client of 4133bd41-9f7e-4e84-adc9-587f46d8b4b9_config-0
14:00:03.117 [main] INFO  o.r.Reflections - [scan,232] - Reflections took 25 ms to scan 1 urls, producing 3 keys and 6 values 
14:00:03.141 [main] INFO  o.r.Reflections - [scan,232] - Reflections took 12 ms to scan 1 urls, producing 4 keys and 9 values 
14:00:03.154 [main] INFO  o.r.Reflections - [scan,232] - Reflections took 11 ms to scan 1 urls, producing 3 keys and 10 values 
14:00:03.377 [main] INFO  o.r.Reflections - [scan,232] - Reflections took 220 ms to scan 211 urls, producing 0 keys and 0 values 
14:00:03.386 [main] INFO  o.r.Reflections - [scan,232] - Reflections took 8 ms to scan 1 urls, producing 1 keys and 5 values 
14:00:03.398 [main] INFO  o.r.Reflections - [scan,232] - Reflections took 8 ms to scan 1 urls, producing 1 keys and 7 values 
14:00:03.408 [main] INFO  o.r.Reflections - [scan,232] - Reflections took 8 ms to scan 1 urls, producing 2 keys and 8 values 
14:00:03.600 [main] INFO  o.r.Reflections - [scan,232] - Reflections took 189 ms to scan 211 urls, producing 0 keys and 0 values 
14:00:03.602 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [4133bd41-9f7e-4e84-adc9-587f46d8b4b9_config-0]RpcClient init label, labels={module=config, Vipserver-Tag=null, source=sdk, Amory-Tag=null, Location-Tag=null, taskId=0, AppName=unknown}
14:00:03.603 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [4133bd41-9f7e-4e84-adc9-587f46d8b4b9_config-0]Register server push request handler:com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient$$Lambda$334/368242083
14:00:03.603 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [4133bd41-9f7e-4e84-adc9-587f46d8b4b9_config-0]Register server push request handler:com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient$$Lambda$335/885991756
14:00:03.604 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [4133bd41-9f7e-4e84-adc9-587f46d8b4b9_config-0]Registry connection listener to current client:com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient$1
14:00:03.605 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [4133bd41-9f7e-4e84-adc9-587f46d8b4b9_config-0]RpcClient init, ServerListFactory =com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient$2
14:00:03.615 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [4133bd41-9f7e-4e84-adc9-587f46d8b4b9_config-0] Try to connect to server on start up, server: {serverIp='192.168.6.130', server main port=8848}
14:00:04.864 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [4133bd41-9f7e-4e84-adc9-587f46d8b4b9_config-0] Success to connect to server [192.168.6.130:8848] on start up,connectionId=1640930405858_192.168.6.1_56484
14:00:04.864 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [4133bd41-9f7e-4e84-adc9-587f46d8b4b9_config-0]Notify connected event to listeners.
14:00:04.864 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.c.i.ClientWorker - [onConnected,681] - [4133bd41-9f7e-4e84-adc9-587f46d8b4b9_config-0] Connected,notify listen context...
14:00:04.864 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [4133bd41-9f7e-4e84-adc9-587f46d8b4b9_config-0]Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$ConnectResetRequestHandler
14:00:04.865 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [4133bd41-9f7e-4e84-adc9-587f46d8b4b9_config-0]Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$4
14:00:04.901 [main] INFO  c.a.n.c.c.i.Limiter - [<clinit>,56] - limitTime:5.0
14:00:04.936 [main] INFO  c.x.g.XueYiGatewayApplication - [logStartupProfileInfo,663] - The following profiles are active: dev
14:00:09.621 [main] INFO  c.a.c.s.g.s.SentinelSCGAutoConfiguration - [sentinelGatewayFilter,144] - [Sentinel SpringCloudGateway] register SentinelGatewayFilter with order: -2147483648
14:00:09.728 [main] INFO  c.a.n.client.naming - [initNamespaceForNaming,63] - initializer namespace from System Property : null
14:00:09.728 [main] INFO  c.a.n.client.naming - [call,69] - initializer namespace from System Environment :null
14:00:09.729 [main] INFO  c.a.n.client.naming - [call,79] - initializer namespace from System Property :null
14:00:09.742 [main] INFO  c.a.n.c.r.client - [lambda$createClient$0,77] - [RpcClientFactory] create a new rpc client of 870009d2-b844-479f-b190-ac292a6d2c1f
14:00:09.742 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [870009d2-b844-479f-b190-ac292a6d2c1f]RpcClient init label, labels={module=naming, source=sdk}
14:00:09.743 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [870009d2-b844-479f-b190-ac292a6d2c1f]RpcClient init, ServerListFactory =com.alibaba.nacos.client.naming.core.ServerListManager
14:00:09.744 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [870009d2-b844-479f-b190-ac292a6d2c1f]Registry connection listener to current client:com.alibaba.nacos.client.naming.remote.gprc.redo.NamingGrpcRedoService
14:00:09.744 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [870009d2-b844-479f-b190-ac292a6d2c1f]Register server push request handler:com.alibaba.nacos.client.naming.remote.gprc.NamingPushRequestHandler
14:00:09.745 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [870009d2-b844-479f-b190-ac292a6d2c1f] Try to connect to server on start up, server: {serverIp='192.168.6.130', server main port=8848}
14:00:09.914 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [870009d2-b844-479f-b190-ac292a6d2c1f] Success to connect to server [192.168.6.130:8848] on start up,connectionId=1640930410999_192.168.6.1_56497
14:00:09.914 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [870009d2-b844-479f-b190-ac292a6d2c1f]Notify connected event to listeners.
14:00:09.914 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [870009d2-b844-479f-b190-ac292a6d2c1f]Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$ConnectResetRequestHandler
14:00:09.914 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.client.naming - [onConnected,76] - Grpc connection connect
14:00:09.914 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [870009d2-b844-479f-b190-ac292a6d2c1f]Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$4
14:00:11.302 [main] INFO  c.a.c.s.g.s.SentinelSCGAutoConfiguration - [sentinelGatewayBlockExceptionHandler,134] - [Sentinel SpringCloudGateway] register SentinelGatewayBlockExceptionHandler
14:00:11.606 [main] INFO  c.a.n.c.c.i.ClientWorker - [addCacheDataIfAbsent,384] - [config_rpc_client] [subscribe] sentinel-xueyi-gateway+DEFAULT_GROUP
14:00:11.612 [main] INFO  c.a.n.c.c.i.CacheData - [addListener,173] - [config_rpc_client] [add-listener] ok, tenant=, dataId=sentinel-xueyi-gateway, group=DEFAULT_GROUP, cnt=1
14:00:11.613 [main] INFO  c.a.n.c.r.client - [lambda$createClient$0,77] - [RpcClientFactory] create a new rpc client of ef13a217-9236-4e78-93fd-66111167e983_config-0
14:00:11.613 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [ef13a217-9236-4e78-93fd-66111167e983_config-0]RpcClient init label, labels={module=config, Vipserver-Tag=null, source=sdk, Amory-Tag=null, Location-Tag=null, taskId=0, AppName=unknown}
14:00:11.613 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [ef13a217-9236-4e78-93fd-66111167e983_config-0]Register server push request handler:com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient$$Lambda$334/368242083
14:00:11.613 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [ef13a217-9236-4e78-93fd-66111167e983_config-0]Register server push request handler:com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient$$Lambda$335/885991756
14:00:11.613 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [ef13a217-9236-4e78-93fd-66111167e983_config-0]Registry connection listener to current client:com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient$1
14:00:11.613 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [ef13a217-9236-4e78-93fd-66111167e983_config-0]RpcClient init, ServerListFactory =com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient$2
14:00:11.614 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [ef13a217-9236-4e78-93fd-66111167e983_config-0] Try to connect to server on start up, server: {serverIp='192.168.6.130', server main port=8848}
14:00:11.721 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [ef13a217-9236-4e78-93fd-66111167e983_config-0] Success to connect to server [192.168.6.130:8848] on start up,connectionId=1640930412809_192.168.6.1_56506
14:00:11.722 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [ef13a217-9236-4e78-93fd-66111167e983_config-0]Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$ConnectResetRequestHandler
14:00:11.722 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [ef13a217-9236-4e78-93fd-66111167e983_config-0]Notify connected event to listeners.
14:00:11.722 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [ef13a217-9236-4e78-93fd-66111167e983_config-0]Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$4
14:00:11.722 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.c.i.ClientWorker - [onConnected,681] - [ef13a217-9236-4e78-93fd-66111167e983_config-0] Connected,notify listen context...
14:00:11.758 [main] INFO  c.a.n.client.naming - [isChangedServiceInfo,181] - init new ips(0) service: DEFAULT_GROUP@@xueyi-gateway@@DEFAULT -> []
14:00:11.760 [main] INFO  c.a.n.client.naming - [processServiceInfo,166] - current ips:(0) service: DEFAULT_GROUP@@xueyi-gateway@@DEFAULT -> []
14:00:12.273 [nacos-grpc-client-executor-4] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [870009d2-b844-479f-b190-ac292a6d2c1f]receive server push request,request=NotifySubscriberRequest,requestId=131
14:00:12.273 [nacos-grpc-client-executor-4] INFO  c.a.n.client.naming - [isChangedServiceInfo,181] - init new ips(0) service: DEFAULT_GROUP@@xueyi-gateway -> []
14:00:12.273 [nacos-grpc-client-executor-4] INFO  c.a.n.client.naming - [processServiceInfo,166] - current ips:(0) service: DEFAULT_GROUP@@xueyi-gateway -> []
14:00:12.275 [nacos-grpc-client-executor-4] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [870009d2-b844-479f-b190-ac292a6d2c1f]ack server push request,request=NotifySubscriberRequest,requestId=131
14:00:14.830 [main] INFO  c.a.n.client.naming - [registerService,112] - [REGISTER-SERVICE] public registering service xueyi-gateway with instance Instance{instanceId='null', ip='11.9.0.10', port=8080, weight=1.0, healthy=true, enabled=true, ephemeral=true, clusterName='DEFAULT', serviceName='null', metadata={preserved.register.source=SPRING_CLOUD}}
14:00:14.836 [main] INFO  c.a.c.n.r.NacosServiceRegistry - [register,75] - nacos registry, DEFAULT_GROUP xueyi-gateway 11.9.0.10:8080 register finished
14:00:14.872 [main] INFO  c.x.g.XueYiGatewayApplication - [logStarted,61] - Started XueYiGatewayApplication in 15.147 seconds (JVM running for 16.555)
14:00:14.875 [main] INFO  c.a.n.c.c.i.ClientWorker - [addCacheDataIfAbsent,384] - [config_rpc_client] [subscribe] xueyi-gateway-dev.yml+DEFAULT_GROUP+f14023f1-463c-4fa2-9171-c3f19774cf73
14:00:14.876 [main] INFO  c.a.n.c.c.i.CacheData - [addListener,173] - [config_rpc_client] [add-listener] ok, tenant=f14023f1-463c-4fa2-9171-c3f19774cf73, dataId=xueyi-gateway-dev.yml, group=DEFAULT_GROUP, cnt=1
14:00:14.876 [main] INFO  c.a.n.c.c.i.ClientWorker - [addCacheDataIfAbsent,384] - [config_rpc_client] [subscribe] xueyi-gateway+DEFAULT_GROUP+f14023f1-463c-4fa2-9171-c3f19774cf73
14:00:14.877 [main] INFO  c.a.n.c.c.i.CacheData - [addListener,173] - [config_rpc_client] [add-listener] ok, tenant=f14023f1-463c-4fa2-9171-c3f19774cf73, dataId=xueyi-gateway, group=DEFAULT_GROUP, cnt=1
14:00:14.878 [main] INFO  c.a.n.c.c.i.ClientWorker - [addCacheDataIfAbsent,384] - [config_rpc_client] [subscribe] xueyi-gateway.yml+DEFAULT_GROUP+f14023f1-463c-4fa2-9171-c3f19774cf73
14:00:14.878 [main] INFO  c.a.n.c.c.i.CacheData - [addListener,173] - [config_rpc_client] [add-listener] ok, tenant=f14023f1-463c-4fa2-9171-c3f19774cf73, dataId=xueyi-gateway.yml, group=DEFAULT_GROUP, cnt=1
